ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T_0,498,58,192,3,8337,1055137.942,NoLight,360,58.14570872,-12.41601171,150.0209115,39019.22033,High,11/12/2024 13:04:08,804,0,1,One
0,T_1,102,107,-198,0,8337,1055137.942,Light,-1,83.11823399,34.54147708,150.0209115,26310.66545,High,11/12/2024 13:04:08,804,0,1,One
0,T_2,575,156,267,-5,8337,1055137.942,NoLight,-1,42.854154,11.15807272,150.0209115,34832.07925,High,11/12/2024 13:04:08,804,0,1,One
0,T_3,584,198,286,-15,8337,1055137.942,NoLight,-1,9.567148889,-9.325865886,75.21824095,23156.0917,High,11/12/2024 13:04:08,804,0,1,One
0,T_4,558,262,258,-5,8337,1055137.942,NoLight,-1,62.37018005,-10.6604465,150.0209115,31724.55817,High,11/12/2024 13:04:08,804,0,1,One
0,T_5,360,303,60,-16,8337,1055137.942,NoLight,-1,56.54201334,6.870074522,75.21824095,31285.98741,High,11/12/2024 13:04:08,804,0,1,One
0,T_6,416,425,110,-4,8337,1055137.942,NoLight,360,60.27060247,-5.612201994,150.0209115,43714.7586,High,11/12/2024 13:04:08,804,0,1,One
0,T_7,574,487,256,6,8337,1055137.942,NoLight,-1,3.02539812,-9.258643162,150.0209115,31079.83015,High,11/12/2024 13:04:08,804,0,1,One
0,T_8,32,523,-276,-8,8337,1055137.942,Light,-1,29.11663042,-14.50336988,75.21824095,36752.18897,High,11/12/2024 13:04:08,804,0,1,One
0,T_9,50,572,-250,-9,8337,1055137.942,Light,-1,27.44023602,1.997634652,56.51757331,29349.95476,High,11/12/2024 13:04:08,804,0,1,One
0,T_10,560,635,260,10,8337,1055137.942,NoLight,-1,1.662281568,0.690795003,150.0209115,35439.91142,High,11/12/2024 13:04:08,804,0,1,One
0,T_11,35,678,-273,1,8337,1055137.942,Light,-1,4.092893697,-8.815023607,150.0209115,31223.66059,High,11/12/2024 13:04:08,804,0,1,One
0,T_12,82,795,-224,4,8337,1055137.942,Light,180,59.01099566,14.00731355,75.21824095,43969.77517,High,11/12/2024 13:04:08,804,0,1,One
0,T_13,503,834,199,-11,8337,1055137.942,NoLight,-1,35.79940543,2.887191879,56.51757331,54705.62319,High,11/12/2024 13:04:08,804,0,1,One
0,T_14,41,893,-265,2,8337,1055137.942,Light,-1,34.5823488,-2.255711879,75.21824095,50525.85944,High,11/12/2024 13:04:08,804,0,1,One
0,T_15,36,940,-268,-5,8337,1055137.942,Light,-1,19.96468674,-6.575008498,26.77725694,43949.63975,High,11/12/2024 13:04:08,804,0,1,One
0,T_16,190,997,-114,8,8337,1055137.942,Light,360,7.993656094,3.321926796,150.0209115,16513.41597,High,11/12/2024 13:04:08,804,0,1,One
0,T_17,89,1033,-213,-8,8337,1055137.942,Light,-1,0.415570392,-3.152723674,75.21824095,35874.81896,High,11/12/2024 13:04:08,804,0,1,One
0,T_18,1435,55,297,-2,8337,1055137.942,Light,45,7.730056128,-20.30190501,19.11623803,34425.40039,High,11/12/2024 13:04:08,804,0,1,One
0,T_19,1414,90,276,-23,8337,1055137.942,Light,-1,0,0,0,35910.52186,NotFound,11/12/2024 13:04:08,804,0,0,None
0,T_20,891,146,-251,-17,8337,1055137.942,NoLight,180,25.7653643,-16.71481327,75.21824095,41879.36074,High,11/12/2024 13:04:08,804,0,1,One
0,T_21,871,220,-267,5,8337,1055137.942,NoLight,-1,1.314148967,0.546121401,150.0209115,30711.41329,High,11/12/2024 13:04:08,804,0,1,One
0,T_22,1324,266,182,1,8337,1055137.942,Light,-1,46.21994749,12.55679685,37.81690567,40304.41218,High,11/12/2024 13:04:08,804,0,1,One
0,T_23,1115,316,-25,1,8337,1055137.942,NoLight,-1,0.415570392,0.172698751,150.0209115,39928.11044,High,11/12/2024 13:04:08,804,0,1,One
0,T_24,1307,428,169,-1,8337,1055137.942,Light,360,0,0,150.0209115,37124.21834,High,11/12/2024 13:04:08,804,0,1,One
0,T_25,1149,484,11,5,8337,1055137.942,None,-1,59.98625817,-6.443459592,131.3202439,28048.23414,High,11/12/2024 13:04:08,804,0,1,One
0,T_26,1298,530,158,1,8337,1055137.942,Light,-1,0.415570392,0.172698751,150.0209115,44129.50753,High,11/12/2024 13:04:08,804,0,1,One
0,T_27,875,582,-267,3,8337,1055137.942,NoLight,-1,0.415570392,-16.45441337,56.51757331,32681.21103,High,11/12/2024 13:04:08,804,0,1,One
0,T_28,999,632,-135,-1,8337,1055137.942,NoLight,-1,17.91296399,-3.07181158,150.0209115,45102.15156,High,11/12/2024 13:04:08,804,0,1,One
0,T_29,1332,680,192,-7,8337,1055137.942,Light,180,32.09591949,13.33811384,75.21824095,31973.18588,High,11/12/2024 13:04:08,804,0,1,One
0,T_30,944,799,-196,0,8337,1055137.942,NoLight,-1,29.55228557,4.845184301,101.5799275,52508.90072,High,11/12/2024 13:04:08,804,0,1,One
0,T_31,1160,836,20,-11,8337,1055137.942,Light,-1,40.67073437,2.792980541,56.51757331,36928.34767,High,11/12/2024 13:04:08,804,0,1,One
0,T_32,1275,896,135,-1,8337,1055137.942,Light,-1,28.56271868,8.544397772,75.21824095,57806.81225,High,11/12/2024 13:04:08,804,0,1,One
0,T_33,878,943,-262,-2,8337,1055137.942,NoLight,-1,0.415570392,0.172698751,150.0209115,19761.66314,High,11/12/2024 13:04:08,804,0,1,One
0,T_34,1227,998,87,3,8337,1055137.942,Light,180,39.07245777,-0.719037246,75.21824095,34282.49498,High,11/12/2024 13:04:08,804,0,1,One
0,T_35,1108,1048,-26,5,8337,1055137.942,NoLight,360,17.44405912,3.923812063,150.0209115,37923.67748,High,11/12/2024 13:04:08,804,0,1,One
0,T_0,503,60,197,5,8338,1055262.851,NoLight,-1,43.11242839,-120.3530894,2890.085486,39024.60549,High,11/12/2024 13:04:08,929,0,1,One
0,T_1,98,109,-202,2,8338,1055262.851,Light,180,35.80292303,-378.7958268,1449.045631,26315.13759,High,11/12/2024 13:04:08,929,0,1,One
0,T_2,576,154,268,-7,8338,1055262.851,NoLight,296.5650512,17.90146151,-199.7656908,2382.239433,34834.31532,High,11/12/2024 13:04:08,929,0,1,One
0,T_3,583,199,285,-14,8338,1055262.851,NoLight,135,11.32187837,14.04797284,1088.785668,23157.50592,High,11/12/2024 13:04:08,929,0,1,One
0,T_4,566,262,266,-5,8338,1055262.851,NoLight,360,64.04621575,13.41796802,2890.085486,31732.55817,High,11/12/2024 13:04:08,929,0,1,One
