ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T_0,226,44,-80,-11,25005,3166378.976,Light,360,0,0,148.0143567,88172.99794,High,11/12/2024 13:39:20,45,0,1,One
0,T_1,395,111,95,4,25005,3166378.976,NoLight,-1,0,0,148.0143567,59372.09052,High,11/12/2024 13:39:20,45,0,1,One
0,T_2,108,140,-200,-21,25005,3166378.976,Light,-1,0,0,148.0143567,67713.01597,High,11/12/2024 13:39:20,45,0,1,One
0,T_3,204,215,-94,2,25005,3166378.976,Light,-1,0,0,148.0143567,40951.26009,High,11/12/2024 13:39:20,45,0,1,One
0,T_4,280,256,-20,-11,25005,3166378.976,Light,180,7.801011627,-6.636194615,74.21218436,87419.57784,High,11/12/2024 13:39:20,45,0,1,One
0,T_5,227,314,-73,-5,25005,3166378.976,Light,360,0,-3.278234509,148.0143567,71604.45437,High,11/12/2024 13:39:20,45,0,1,One
0,T_6,375,432,69,3,25005,3166378.976,NoLight,360,8.697669416,-20.29975804,148.0143567,99131.45142,High,11/12/2024 13:39:20,45,0,1,One
0,T_7,234,477,-84,-4,25005,3166378.976,Light,-1,25.01073617,2.924348456,74.21218436,82242.18938,High,11/12/2024 13:39:20,45,0,1,One
0,T_8,553,535,245,4,25005,3166378.976,NoLight,-1,0,0,148.0143567,85612.09984,High,11/12/2024 13:39:20,45,0,1,One
0,T_9,139,580,-161,-1,25005,3166378.976,Light,-1,3.122558883,-5.276182192,148.0143567,69514.33025,High,11/12/2024 13:39:20,45,0,1,One
0,T_10,546,625,246,0,25005,3166378.976,NoLight,-1,0.410012068,0.168109896,148.0143567,66477.8612,High,11/12/2024 13:39:20,45,0,1,One
0,T_11,571,689,263,12,25005,3166378.976,NoLight,-1,10.34823675,-0.39322175,18.86055514,76447.69681,High,11/12/2024 13:39:20,45,0,1,One
0,T_12,543,788,237,-3,25005,3166378.976,NoLight,-1,0,0,148.0143567,101943.5718,High,11/12/2024 13:39:20,45,0,1,One
0,T_13,493,844,189,-1,25005,3166378.976,NoLight,-1,33.68343345,-28.93233438,148.0143567,140068.4036,High,11/12/2024 13:39:20,45,0,1,One
0,T_14,58,886,-248,-5,25005,3166378.976,Light,-1,10.28305036,-0.419948958,92.66272743,115052.6841,High,11/12/2024 13:39:20,45,0,1,One
0,T_15,37,950,-267,5,25005,3166378.976,Light,-1,3.381046131,-5.170199301,111.1132705,107632.6069,High,11/12/2024 13:39:20,45,0,1,One
0,T_16,483,986,179,-3,25005,3166378.976,NoLight,-1,5.870479428,-2.229156291,92.66272743,48681.68046,High,11/12/2024 13:39:20,45,0,1,One
0,T_17,229,1044,-73,3,25005,3166378.976,Light,360,0,-3.278234509,148.0143567,86510.14431,High,11/12/2024 13:39:20,45,0,1,One
0,T_18,988,60,-150,3,25005,3166378.976,NoLight,-1,14.23279399,-3.436630104,92.66272743,85458.18941,High,11/12/2024 13:39:20,45,0,1,One
0,T_19,1087,93,-51,-20,25005,3166378.976,NoLight,360,0,-3.278234509,148.0143567,73732.76917,High,11/12/2024 13:39:20,45,0,1,One
0,T_20,872,152,-270,-11,25005,3166378.976,NoLight,288.4349488,4.280651665,-11.35781919,118.671822,97620.93797,High,11/12/2024 13:39:20,45,0,1,One
0,T_21,989,217,-149,2,25005,3166378.976,NoLight,360,0,0,148.0143567,43613.41497,High,11/12/2024 13:39:20,45,0,1,One
0,T_22,909,270,-233,5,25005,3166378.976,NoLight,-1,15.99047066,6.55628595,148.0143567,96958.23412,High,11/12/2024 13:39:20,45,0,1,One
0,T_23,966,313,-174,-2,25005,3166378.976,NoLight,-1,0.410012068,0.168109896,148.0143567,60484.99891,High,11/12/2024 13:39:20,45,0,1,One
0,T_24,1203,428,65,-1,25005,3166378.976,Light,-1,1.296572004,-2.74662434,111.1132705,83495.54365,High,11/12/2024 13:39:20,45,0,1,One
0,T_25,1231,473,93,-6,25005,3166378.976,Light,-1,0.410012068,0.168109896,148.0143567,66223.455,High,11/12/2024 13:39:20,45,0,1,One
0,T_26,1120,525,-20,-4,25005,3166378.976,NoLight,-1,0.410012068,0.168109896,148.0143567,98662.32451,High,11/12/2024 13:39:20,45,0,1,One
0,T_27,1060,575,-82,-4,25005,3166378.976,NoLight,-1,3.71281719,-1.755934654,148.0143567,75192.91368,High,11/12/2024 13:39:20,45,0,1,One
0,T_28,1249,626,115,-7,25005,3166378.976,Light,360,21.73450731,8.911410297,148.0143567,97218.59636,High,11/12/2024 13:39:20,45,0,1,One
0,T_29,1214,685,74,-2,25005,3166378.976,Light,-1,16.40048273,3.446161337,148.0143567,81957.83998,High,11/12/2024 13:39:20,45,0,1,One
0,T_30,1422,793,282,-6,25005,3166378.976,Light,-1,38.95977736,-7.665706334,148.0143567,131552.8299,High,11/12/2024 13:39:20,45,0,1,One
0,T_31,1267,843,127,-4,25005,3166378.976,Light,315,1.739533883,0.713229885,129.5638136,69665.32007,High,11/12/2024 13:39:20,45,0,1,One
0,T_32,873,887,-267,-10,25005,3166378.976,NoLight,-1,0.820024137,-6.994135416,26.41910664,148077.3276,High,11/12/2024 13:39:20,45,0,1,One
0,T_33,1048,950,-92,5,25005,3166378.976,NoLight,-1,13.14598696,-8.126493842,74.21218436,40374.2043,High,11/12/2024 13:39:20,45,0,1,One
0,T_34,946,998,-194,3,25005,3166378.976,NoLight,180,22.14444777,-0.755212696,74.21218436,80396.46753,High,11/12/2024 13:39:20,45,0,1,One
0,T_35,1029,1055,-105,12,25005,3166378.976,NoLight,360,0,0,148.0143567,73242.46558,High,11/12/2024 13:39:20,45,0,1,One
0,T_0,226,44,-80,-11,25006,3166503.977,Light,-1,0,0,2887.969965,88172.99794,High,11/12/2024 13:39:20,170,0,1,One
0,T_1,395,111,95,4,25006,3166503.977,NoLight,360,0,0,2887.969965,59372.09052,High,11/12/2024 13:39:20,170,0,1,One
0,T_2,108,140,-200,-21,25006,3166503.977,Light,360,0,0,2887.969965,67713.01597,High,11/12/2024 13:39:20,170,0,1,One
0,T_3,204,215,-94,2,25006,3166503.977,Light,360,0,0,2887.969965,40951.26009,High,11/12/2024 13:39:20,170,0,1,One
0,T_4,281,256,-19,-11,25006,3166503.977,Light,-1,7.999916801,1.591224842,1447.984941,87420.57784,High,11/12/2024 13:39:20,170,0,1,One
0,T_5,228,314,-72,-5,25006,3166503.977,Light,-1,7.999916801,63.99866882,2887.969965,71605.45437,High,11/12/2024 13:39:20,170,0,1,One
0,T_6,375,432,69,3,25006,3166503.977,NoLight,-1,0,-69.58063169,2887.969965,99131.45142,High,11/12/2024 13:39:20,170,0,1,One
