ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T_0,288,51,-18,-4,16671,2110291.609,Light,180,2.06459882,0.852513657,74.73847727,68803.82724,High,11/12/2024 13:21:43,958,0,1,One
0,T_1,116,100,-184,-7,16671,2110291.609,Light,-1,8.360987973,0.14820526,149.0640348,47336.84136,High,11/12/2024 13:21:43,958,0,1,One
0,T_2,61,157,-247,-4,16671,2110291.609,Light,-1,26.84296077,-5.437070574,74.73847727,58757.83663,High,11/12/2024 13:21:43,958,0,1,One
0,T_3,273,210,-25,-3,16671,2110291.609,Light,-1,11.45061572,-1.880238298,74.73847727,37004.57126,High,11/12/2024 13:21:43,958,0,1,One
0,T_4,186,267,-114,0,16671,2110291.609,Light,360,25.60435514,-16.06686387,149.0640348,61463.92322,High,11/12/2024 13:21:43,958,0,1,One
0,T_5,26,313,-274,-6,16671,2110291.609,Light,180,10.39705399,-5.619486679,74.73847727,55154.77738,High,11/12/2024 13:21:43,958,0,1,One
0,T_6,246,430,-60,1,16671,2110291.609,Light,-1,0,0,149.0640348,72789.39702,High,11/12/2024 13:21:43,958,0,1,One
0,T_7,561,466,243,-15,16671,2110291.609,NoLight,-1,12.55846434,1.881426211,111.901256,57690.94352,High,11/12/2024 13:21:43,958,0,1,One
0,T_8,549,518,241,-13,16671,2110291.609,NoLight,-1,17.73633388,0.715258959,37.57569852,64536.82596,High,11/12/2024 13:21:43,958,0,1,One
0,T_9,101,574,-199,-7,16671,2110291.609,Light,-1,21.47182772,-1.046493725,149.0640348,51858.66409,High,11/12/2024 13:21:43,958,0,1,One
0,T_10,489,630,189,5,16671,2110291.609,NoLight,-1,14.8018921,-3.800641966,74.73847727,61191.47797,High,11/12/2024 13:21:43,958,0,1,One
0,T_11,556,681,248,4,16671,2110291.609,NoLight,243.4349488,0.923316661,0.381255698,100.9320214,56111.60083,High,11/12/2024 13:21:43,958,0,1,One
0,T_12,418,787,112,-4,16671,2110291.609,NoLight,360,2.40771528,-2.310018695,149.0640348,75231.88084,High,11/12/2024 13:21:43,958,0,1,One
0,T_13,37,846,-267,1,16671,2110291.609,Light,-1,72.35645701,-13.07734381,74.73847727,99962.89598,High,11/12/2024 13:21:43,958,0,1,One
0,T_14,38,898,-268,7,16671,2110291.609,Light,-1,5.367956931,-11.00031217,74.73847727,87777.36181,High,11/12/2024 13:21:43,958,0,1,One
0,T_15,41,948,-263,3,16671,2110291.609,Light,-1,17.87518164,-16.44599522,74.73847727,76921.36918,High,11/12/2024 13:21:43,958,0,1,One
0,T_16,569,991,265,2,16671,2110291.609,NoLight,360,0,0,149.0640348,29314.32832,High,11/12/2024 13:21:43,958,0,1,One
0,T_17,546,1044,244,3,16671,2110291.609,NoLight,360,0,0,149.0640348,66329.54596,High,11/12/2024 13:21:43,958,0,1,One
0,T_18,1313,51,175,-6,16671,2110291.609,Light,-1,0,0,149.0640348,60284.57744,High,11/12/2024 13:21:43,958,0,1,One
0,T_19,1413,93,275,-20,16671,2110291.609,Light,180,9.927264415,-0.573697631,74.73847727,60563.72051,High,11/12/2024 13:21:43,958,0,1,One
0,T_20,875,159,-267,-4,16671,2110291.609,NoLight,180,36.45171856,-10.11249325,74.73847727,72638.05966,High,11/12/2024 13:21:43,958,0,1,One
0,T_21,989,218,-149,3,16671,2110291.609,NoLight,360,0,-3.30421192,149.0640348,43074.41497,High,11/12/2024 13:21:43,958,0,1,One
0,T_22,990,262,-152,-3,16671,2110291.609,NoLight,-1,22.75558822,2.007789652,74.73847727,69374.43251,High,11/12/2024 13:21:43,958,0,1,One
0,T_23,885,311,-255,-4,16671,2110291.609,NoLight,-1,14.45808939,5.970030856,149.0640348,54636.92242,High,11/12/2024 13:21:43,958,0,1,One
0,T_24,1167,421,29,-8,16671,2110291.609,Light,180,46.36484053,9.232323248,74.73847727,62561.93977,High,11/12/2024 13:21:43,958,0,1,One
0,T_25,1087,468,-51,-11,16671,2110291.609,NoLight,-1,78.52209736,27.75046459,93.31986664,51061.39062,High,11/12/2024 13:21:43,958,0,1,One
0,T_26,982,527,-158,-2,16671,2110291.609,NoLight,-1,0,-3.30421192,111.901256,74246.39274,High,11/12/2024 13:21:43,958,0,1,One
0,T_27,1088,578,-54,-1,16671,2110291.609,NoLight,-1,7.019635986,-0.405665485,149.0640348,53466.8458,High,11/12/2024 13:21:43,958,0,1,One
0,T_28,892,629,-242,-4,16671,2110291.609,NoLight,-1,1.846633323,-6.625931069,74.73847727,74106.67763,High,11/12/2024 13:21:43,958,0,1,One
0,T_29,1043,684,-97,-3,16671,2110291.609,NoLight,360,50.04682932,20.66532495,149.0640348,55961.30495,High,11/12/2024 13:21:43,958,0,1,One
0,T_30,1431,798,291,-1,16671,2110291.609,Light,360,12.80051268,-25.17774402,149.0640348,94144.97877,High,11/12/2024 13:21:43,958,0,1,One
0,T_31,1067,847,-73,0,16671,2110291.609,NoLight,360,4.149792269,-11.91008351,149.0640348,54219.91177,High,11/12/2024 13:21:43,958,0,1,One
0,T_32,1133,899,-7,2,16671,2110291.609,NoLight,-1,3.716277875,1.534524583,149.0640348,104582.8664,High,11/12/2024 13:21:43,958,0,1,One
0,T_33,1420,938,280,-7,16671,2110291.609,Light,-1,0.825839528,0.341005463,149.0640348,30832.03528,High,11/12/2024 13:21:43,958,0,1,One
0,T_34,1042,1000,-98,5,16671,2110291.609,NoLight,180,101.1653422,25.2521096,74.73847727,59687.55768,High,11/12/2024 13:21:43,958,0,1,One
0,T_35,1417,1053,283,10,16671,2110291.609,Light,-1,62.46153617,2.42729622,149.0640348,58510.35211,High,11/12/2024 13:21:43,958,0,1,One
0,T_0,289,51,-17,-4,16672,2110416.547,Light,-1,8.00395075,47.53828034,1448.715086,68804.82724,High,11/12/2024 13:21:44,83,0,1,One
0,T_1,118,101,-182,-6,16672,2110416.547,Light,360,17.89737797,76.32879584,2889.426221,47339.07743,High,11/12/2024 13:21:44,83,0,1,One
0,T_2,58,157,-250,-4,16672,2110416.547,Light,180,24.01185225,-22.66005318,1448.715086,58760.83663,High,11/12/2024 13:21:44,83,0,1,One
0,T_3,273,210,-25,-3,16672,2110416.547,Light,360,0,-91.65016432,2889.426221,37004.57126,High,11/12/2024 13:21:44,83,0,1,One
0,T_4,194,269,-106,2,16672,2110416.547,Light,-1,66.00226873,323.3429107,2889.426221,61472.16943,High,11/12/2024 13:21:44,83,0,1,One
0,T_5,25,312,-275,-7,16672,2110416.547,Light,-1,11.3192957,7.381577233,1448.715086,55156.1916,High,11/12/2024 13:21:44,83,0,1,One
0,T_6,246,430,-60,1,16672,2110416.547,Light,360,0,0,2889.426221,72789.39702,High,11/12/2024 13:21:44,83,0,1,One
0,T_7,560,467,242,-14,16672,2110416.547,NoLight,135,11.3192957,-9.918244736,1088.537302,57692.35773,High,11/12/2024 13:21:44,83,0,1,One
0,T_8,544,517,236,-14,16672,2110416.547,NoLight,180,40.81230106,184.6989048,1448.715086,64541.92498,High,11/12/2024 13:21:44,83,0,1,One
0,T_9,102,574,-198,-7,16672,2110416.547,Light,360,8.00395075,-107.796224,2889.426221,51859.66409,High,11/12/2024 13:21:44,83,0,1,One
0,T_10,480,632,180,7,16672,2110416.547,NoLight,180,73.79277977,472.1601596,1448.715086,61200.69751,High,11/12/2024 13:21:44,83,0,1,One
0,T_11,556,682,248,5,16672,2110416.547,NoLight,-1,8.00395075,56.67304653,1956.445292,56112.60083,High,11/12/2024 13:21:44,83,0,1,One
0,T_12,418,787,112,-4,16672,2110416.547,NoLight,-1,0,-19.27123452,2889.426221,75231.88084,High,11/12/2024 13:21:44,83,0,1,One
0,T_13,36,847,-268,2,16672,2110416.547,Light,135,11.3192957,-488.538433,1088.537302,99964.31019,High,11/12/2024 13:21:44,83,0,1,One
0,T_14,37,899,-269,8,16672,2110416.547,Light,135,11.3192957,47.63422243,1088.537302,87778.77602,High,11/12/2024 13:21:44,83,0,1,One
0,T_15,37,944,-267,-1,16672,2110416.547,Light,225,45.27718281,219.3242678,1808.89287,76927.02603,High,11/12/2024 13:21:44,83,0,1,One
0,T_16,569,991,265,2,16672,2110416.547,NoLight,-1,0,0,2889.426221,29314.32832,High,11/12/2024 13:21:44,83,0,1,One
0,T_17,546,1044,244,3,16672,2110416.547,NoLight,-1,0,0,2889.426221,66329.54596,High,11/12/2024 13:21:44,83,0,1,One
0,T_18,1313,51,175,-6,16672,2110416.547,Light,360,0,0,2889.426221,60284.57744,High,11/12/2024 13:21:44,83,0,1,One
0,T_19,1407,92,269,-21,16672,2110416.547,Light,-1,48.68613172,310.224065,1448.715086,60569.80328,High,11/12/2024 13:21:44,83,0,1,One
0,T_20,875,160,-267,-3,16672,2110416.547,NoLight,-1,8.00395075,-227.6945325,1448.715086,72639.05966,High,11/12/2024 13:21:44,83,0,1,One
0,T_21,989,218,-149,3,16672,2110416.547,NoLight,-1,0,0,2889.426221,43074.41497,High,11/12/2024 13:21:44,83,0,1,One
0,T_22,987,261,-155,-4,16672,2110416.547,NoLight,180,25.31071465,20.45110609,1448.715086,69377.59478,High,11/12/2024 13:21:44,83,0,1,One
